instancia,otimo,pop_inicial,k,porcentagem,media_bins,melhor_bins,pior_bins,media_tempo_s,validos,invalidos
u120_00.txt,48,100,4,60,49,49,49,0.77566,100,0
u120_00.txt,48,100,4,70,49,49,49,0.81972,100,0
u120_00.txt,48,100,4,80,49,49,49,0.88655,100,0
u120_00.txt,48,100,4,90,49,49,49,0.94599,100,0
u120_00.txt,48,100,5,20,49,49,49,0.63206,100,0
u120_00.txt,48,100,5,35,49,49,49,0.67198,100,0
u120_00.txt,48,100,5,50,48.91,48,49,0.78239,100,0
u120_00.txt,48,100,5,60,48.99,48,49,0.7807,100,0
u120_00.txt,48,100,5,70,48.99,48,49,0.8221,100,0
u120_00.txt,48,100,5,80,49,49,49,0.88666,100,0
u120_00.txt,48,100,5,90,49,49,49,0.93376,100,0
u120_00.txt,48,100,6,20,49,49,49,0.62247,100,0
u120_00.txt,48,100,6,35,49,49,49,0.67005,100,0
u120_00.txt,48,100,6,50,48.93,48,49,0.77424,100,0
u120_00.txt,48,100,6,60,48.99,48,49,0.77381,100,0
u120_00.txt,48,100,6,70,48.99,48,49,0.81803,100,0
u120_00.txt,48,100,6,80,49,49,49,0.88886,100,0
u120_00.txt,48,100,6,90,49,49,49,0.92885,100,0
u120_00.txt,48,100,8,20,49,49,49,0.61891,100,0
u120_00.txt,48,100,8,35,49,49,49,0.66827,100,0
u120_00.txt,48,100,8,50,48.88,48,49,0.80517,100,0
u120_00.txt,48,100,8,60,48.99,48,49,0.76962,100,0
u120_00.txt,48,100,8,70,49,49,49,0.80409,100,0
u120_00.txt,48,100,8,80,49,49,49,0.87591,100,0
u120_00.txt,48,100,8,90,49,49,49,0.93018,100,0
u120_00.txt,48,100,10,20,49,49,49,0.61993,100,0
u120_00.txt,48,100,10,35,49,49,49,0.67894,100,0
u120_00.txt,48,100,10,50,48.94,48,49,0.76523,100,0
u120_00.txt,48,100,10,60,48.99,48,49,0.77237,100,0
u120_00.txt,48,100,10,70,49,49,49,0.81136,100,0
u120_00.txt,48,100,10,80,49,49,49,0.87434,100,0
u120_00.txt,48,100,10,90,49,49,49,0.92926,100,0
